"","class","shippable","trans_elapsed_secs_d","time_delta","amount_delta","diff_avg_trans_amount_y","trans_count_d","trans_count_ratio_y","trans_total_y","notShippable_total_y","nonShippable_ratio_y","account_age","mean_time_delta_d","time_from_refDate","cust_ip_count_y","trans_card2_ratio_y","source_H","source_E","bill_loc_T","bill_loc_U","isWeekDay","spring","summer","fall","winter","bhours"
"3187","0",0,0.551528196659413,-0.217377130984925,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.247739668991502,-1.2074699588356,-0.0890117975074001,1,0,1,0,0,0,1,0,0,0,0
"3188","0",0,-0.6717978,-0.1702378,-0.1508246,1.623676,0.6854822,1,0.3147673,-0.1693602,0.06542668,-0.3456531,-0.07914813,-0.1040027,0.2014672,2,0,1,0,0,0,1,0,0,0,1
"3189","0",0,0.06783147,-0.2276791,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,0.03525885,-0.4138362,0.2084914,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"3190","0",0,-0.520806587049552,-0.127156845504281,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.242009330597064,-1.56444562350716,-0.0890117975074001,1,0,1,0,0,1,0,1,0,0,1
"3191","0",1,-0.138806306450679,-0.234859262427541,0.312997401394428,2.18190576893974e-19,-0.198511962336195,1,1.00647849146867,-0.241756803005203,0,-0.202425293992307,-0.485607999449244,-0.780525123185051,-0.0890117975074001,1,1,0,1,0,0,0,0,0,1,1
"3192","0",0,0.7049359,-0.1746083,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3440093,0.8210162,-0.0890118,1,0,1,0,0,1,0,0,1,0,0
"3193","0",1,1.347633,0.9991919,0.1513587,2.181906e-19,-0.198512,1,-0.1652279,-0.2417568,0,-0.3425663,0.1170328,0.1460528,-0.0890118,1,1,0,0,1,1,0,1,0,0,0
"3194","0",0,0.464951592308973,-0.159623661040568,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,0.0657765801317599,-0.861508044458657,-0.0890117975074001,1,0,1,0,0,1,0,0,1,0,1
"3195","0",0,-0.1736717,-0.2286156,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3661367,0.5727844,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"3196","0",0,0.3850029,-0.206763,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,0.6914015,1.708858,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"3197","0",0,0.2251744,-0.2348593,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.4359688,0.9923542,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"3198","0",0,0.02571686,-0.2167528,0.3968721,-0.8281639,0.6854822,1,0.047719,0.3935752,1,-0.3456531,-0.1568169,-0.2844702,-0.0890118,2,0,1,0,1,1,0,0,1,0,1
"3199","0",0,0.7647939,-0.1540044,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,1.163178,-0.4290598,-0.4572726,-0.0890118,1,0,1,0,0,0,0,1,0,0,0
"3200","0",0,0.0746664691885257,-0.194275743007182,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.131940207596672,-1.35302815093048,-0.0890117975074001,1,0,1,0,0,1,0,0,0,1,1
"3201","0",1,-0.399226523045465,-0.234859262427541,-0.509342827512615,2.18190576893974e-19,-0.198511962336195,1,-0.0827571626164596,-0.241756803005203,0,0.0920560964272589,-0.583111857987925,-1.10667434998227,-0.0890117975074001,1,1,0,0,1,1,1,0,0,0,1
"3202","0",0,0.8490921,-0.2320496,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4650442,0.8975984,-0.0890118,1,0,1,0,0,1,0,0,0,1,0
"3203","0",1,1.144516,-0.104992,0.2965071,2.181906e-19,-0.198512,1,0.1884527,-0.2417568,0,1.143423,-0.5397663,-0.2688741,-0.0890118,1,1,0,1,0,1,0,0,1,0,0
