"","class","shippable","trans_elapsed_secs_d","time_delta","amount_delta","diff_avg_trans_amount_y","trans_count_d","trans_count_ratio_y","trans_total_y","notShippable_total_y","nonShippable_ratio_y","account_age","mean_time_delta_d","time_from_refDate","cust_ip_count_y","trans_card2_ratio_y","source_H","source_E","bill_loc_T","bill_loc_U","isWeekDay","spring","summer","fall","winter","bhours"
"1177","0",1,1.04302647925175,-0.173671802378385,0.0707485595319504,-0.0225825850299478,1.56947629254377,1,0.440671475976888,0.637344896988426,0.661633066085467,0.942162751789402,-0.546330163014934,-0.899632266215827,-0.0890117975074001,3,1,0,0,0,1,0,0,1,0,0
"1178","0",0,1.243934,-0.08626115,0.1064079,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,1.308875,-0.414962,0.3144256,-0.0890118,1,1,0,1,0,0,0,0,0,1,0
"1179","0",1,-4.073071,0.8933626,1.062094,2.181906e-19,-0.198512,1,0.7245421,-0.2417568,0,-0.3456531,-0.3857292,0.06658557,-0.0890118,1,1,0,0,1,0,0,1,0,0,0
"1180","0",0,-4.07120680931543,-0.00696719183629486,-0.837224207462623,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,2.38555371782912,-0.177549499831434,-1.3709320998373,-0.0890117975074001,1,1,0,1,0,0,0,0,0,1,0
"1181","0",0,0.3049851,-0.2301765,-0.0001514989,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,0.1050207,-0.5532613,0.4749294,-0.0890118,1,1,0,0,0,0,1,0,0,0,1
"1182","0",1,1.73039224712494,0.56619697474662,-0.11734167808553,2.18190576893974e-19,-0.198511962336195,1,-0.189318558468946,-0.241756803005203,0,-0.345653140066393,-0.232574249529549,-1.35566502546006,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,0
"1183","0",1,0.3685022,0.04329394,2.611432,2.181906e-19,-0.198512,1,1.574982,-0.2417568,0,-0.3456531,1.067152,2.125259,-0.0890118,1,1,0,0,1,0,1,0,0,0,1
"1185","0",1,0.168078068619264,-0.0912560398631942,2.24052472743703,2.18190576893974e-19,-0.198511962336195,1,1.29767596924378,-0.241756803005203,0,-0.0233904863996988,0.177489116159335,-1.3468805644244,-0.0890117975074001,1,1,0,0,1,0,0,0,0,1,1
"1188","0",1,0.6905755,-0.1664916,0.413781,2.181906e-19,-0.198512,1,0.01852892,-0.2417568,0,-0.3425663,-0.1914978,0.3096908,-0.0890118,1,1,0,1,0,1,0,0,0,1,0
"1189","0",1,0.203426730044643,-0.229552186811033,-0.79202228119941,2.18190576893974e-19,-0.198511962336195,1,0.0123743805455788,-0.241756803005203,0,-0.227119750211977,-0.436815330232739,-0.781968194401656,-0.0890117975074001,1,1,0,1,0,1,0,0,0,1,1
"1190","0",0,-3.429684,-0.1021824,0.259341,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,3.379506,-0.6326707,-0.08480873,-0.0890118,1,1,0,0,1,0,1,0,0,0,0
"1191","0",1,-0.628302418766965,-0.183973772692783,0.105821906021369,2.18190576893974e-19,-0.198511962336195,1,-0.197114304150124,-0.241756803005203,0,-0.34441841725541,-0.456281929155073,-1.0056935266424,-0.0890117975074001,1,1,0,0,1,0,0,1,0,0,1
"1192","0",1,0.538410529333589,-0.209884788938089,0.240255783018999,2.18190576893974e-19,-0.198511962336195,1,-0.102979209684176,-0.241756803005203,0,-0.345653140066393,-0.100586292462062,-0.668595382594308,-0.0890117975074001,1,1,0,0,1,1,1,0,0,0,0
"1193","0",1,-3.241135,-0.05972577,-0.9164113,2.181906e-19,-0.198512,1,-0.07472696,-0.2417568,0,1.074895,-0.3628947,-0.2470361,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1195","0",1,-3.878584,-0.1980219,0.627653,2.181906e-19,-0.198512,1,1.006478,-0.2417568,0,-0.3296017,0.4634647,-0.1829017,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1197","0",0,0.921032173121581,-0.204265532402963,0.359789765803939,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,2.88561645627744,-0.362351681494201,-1.34362551683385,-0.0890117975074001,1,1,0,1,0,1,0,0,0,1,0
"1198","0",0,0.407441,-0.1933392,0.2342289,2.181906e-19,0.6854822,1,0.09795174,0.4822093,1,-0.3456531,-0.3543304,-0.07770034,-0.0890118,2,1,0,1,0,1,1,0,0,0,1
"1199","0",0,0.222896109970341,-0.157126213691623,0.4183848554044,2.18190576893974e-19,-0.198511962336195,1,0.273795626696344,0.792480491104948,1,1.16749966479389,-0.593112961945479,-0.827890295102218,-0.0890117975074001,1,1,0,1,0,1,0,0,1,0,1
"1200","0",1,0.6549506,-0.1777302,0.2890571,2.181906e-19,-0.198512,0.5,0.6788227,-0.2417568,0,-0.2814476,-0.4200291,1.584924,0.2014672,2,1,0,1,0,1,1,0,0,0,0
"1201","0",1,0.4275317202532,-0.232049634159978,-0.139189275779416,2.18190576893974e-19,-0.198511962336195,1,0.0466639386169235,-0.241756803005203,0,3.16651589577618,-0.418080624800212,-0.824775970122597,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,1
"1202","0",0,1.22626,0.219364,0.1254094,-0.2619114,0.6854822,1,0.1858737,0.6373449,1,0.3118368,-0.4625305,-0.3408056,-0.0890118,2,1,0,0,1,0,0,0,1,0,0
"1203","0",0,-0.6565399,-0.1796032,0.2342289,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,0.05192761,-0.2135325,-0.3642523,-0.0890118,1,1,0,1,0,1,0,0,1,0,1
"1205","0",1,-0.8143662,0.4378906,-0.1309023,2.181906e-19,-0.198512,1,-0.08152626,-0.2417568,0,-0.3141677,2.497113,1.244686,-0.0890118,1,1,0,0,1,0,0,1,0,0,1
"1206","0",0,1.574982,0.1650445,-0.8372242,0.9311824,-0.198512,0.5,0.5863874,0.2753618,0.326094,-0.3456531,-0.3634226,0.8442031,-0.0890118,2,1,0,0,1,1,0,0,1,0,0
"1207","0",0,-3.619683,-0.17055,-0.1865676,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,1.777453,-0.5441428,0.8535862,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1208","0",0,0.36366939248274,-0.234547081508923,0.0195197097669759,2.18190576893974e-19,-0.198511962336195,1,-0.107199462985264,0.12022624993335,1,-0.345653140066393,-0.408892955176229,-0.823261456754483,-0.0890117975074001,1,1,0,0,1,0,0,0,0,1,1
"1209","0",1,1.476531,1.224587,0.2419299,2.181906e-19,-0.198512,0.5,0.2734439,-0.2417568,0,-0.2660135,5.889112,1.070751,-0.0890118,2,1,0,0,1,1,1,0,0,0,0
"1210","0",1,0.997943127863519,-0.199894999542309,0.244608561103604,2.18190576893974e-19,-0.198511962336195,1,-0.0999312489667228,-0.241756803005203,0,-0.345653140066393,-0.246317915148373,-0.703688221016503,-0.0890117975074001,1,1,0,0,1,0,0,0,0,0,0
"1211","0",1,1.413014,0.3058381,0.3109884,2.181906e-19,-0.198512,1,0.05205648,-0.2417568,0,1.405184,-0.2225159,0.1782186,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"1212","0",1,-3.489266,-0.04536544,-0.9661334,2.181906e-19,-0.198512,1,-0.0664623,-0.2417568,0,-0.3456531,-0.4526163,0.8704596,-0.0890118,1,1,0,0,1,0,0,0,0,1,0
"1213","0",0,-0.6896103,-0.2336105,-0.0001514989,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,0.2865249,-0.6379735,0.7732003,-0.0890118,1,1,0,0,1,0,0,0,1,0,1
"1215","0",0,-3.915935,-0.06659375,-0.135255,2.181906e-19,-0.198512,1,-0.2018035,-0.04669965,1,-0.2653962,-0.4605549,0.2488034,-0.0890118,1,1,0,1,0,0,0,0,1,0,0
"1216","0",1,0.5177675,2.005663,-0.6838725,2.181906e-19,-0.198512,1,-0.0985245,-0.2417568,0,2.60163,3.573411,1.122556,-0.0890118,1,1,0,0,1,1,1,0,0,0,1
"1217","0",1,-0.1065645,-0.236108,0.4874434,2.181906e-19,-0.198512,0.5,0.4525702,-0.2417568,0,1.100207,-0.3581527,-0.3442094,-0.0890118,2,1,0,1,0,1,0,0,1,0,1
"1218","0",1,0.900182,-0.1889687,0.6191986,2.181906e-19,-0.198512,1,0.1623692,-0.2417568,0,-0.3456531,-0.3572353,-0.2245406,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1219","0",0,-1.29385143466668,-0.221435482926961,0.679049296855595,2.18190576893974e-19,-0.198511962336195,1,0.273795626696344,0.792480491104948,1,0.3285055147306,-0.659653970054167,-0.909417431217453,-0.0890117975074001,1,1,0,0,1,0,0,0,1,0,1
"1220","0",1,-0.7168812,0.08824799,2.308076,2.181906e-19,-0.198512,1,1.520705,-0.2417568,0,0.5550772,1.757875,1.491187,-0.0890118,1,1,0,1,0,0,0,0,0,1,1
"1221","0",1,-0.1887915,-0.08032971,-0.2956382,2.181906e-19,-0.198512,1,0.7995689,-0.2417568,0,0.595823,0.3803334,0.3630468,-0.0890118,1,1,0,1,0,1,0,0,0,1,1
"1222","0",0,-3.594621,0.1872093,-0.2094197,0.1746076,-0.198512,0.5,0.03933711,0.3787856,1,1.570637,-0.1478101,0.3300237,-0.0890118,2,1,0,0,1,1,0,0,0,1,0
"1223","0",1,0.2326998,-0.2220598,0.3931053,2.181906e-19,-0.198512,1,0.004051103,-0.2417568,0,3.632624,-0.4335484,0.3126351,-0.0890118,1,1,0,0,1,0,0,0,0,1,1
"1225","0",0,-1.497935,1.363507,-0.0001514989,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,-0.2431711,-0.5323673,-0.3338502,-0.0890118,1,1,0,0,1,1,0,0,1,0,1
"1226","0",1,-1.171167,-0.1184158,-0.0001514989,-2.182595,-0.198512,0.5,0.7134053,0.01680252,0.1428571,-0.3339233,0.1000617,0.3444238,-0.0890118,0.5,1,0,0,0,0,0,0,0,1,1
"1227","0",0,1.200922,-0.1939636,-0.5442488,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,1.976243,-0.6582255,-0.08208941,-0.0890118,1,1,0,0,1,0,1,0,0,0,0
"1228","0",1,-0.86020896901667,9.08686296751028,-1.11111439770935,2.18190576893974e-19,-0.198511962336195,1,0.364179384894657,-0.241756803005203,0,1.08230379083603,0.203969475553774,-0.878688074580245,-0.0890117975074001,1,1,0,0,0,1,0,0,1,0,1
"1229","0",0,-3.94652,0.2268563,-0.3177369,0.1746076,-0.198512,0.5,0.03933711,0.3787856,1,0.9421628,-0.1129474,0.3192171,0.2014672,0.5,1,0,0,1,1,0,0,0,1,0
"1231","0",1,1.420194,-0.1970854,0.1687698,2.181906e-19,-0.198512,1,0.02333532,-0.2417568,0,-0.3456531,4.083687,1.086046,-0.0890118,1,1,0,0,1,0,1,0,0,0,0
"1232","0",0,0.900043905400262,-0.232673995997214,-0.418687853173615,2.18190576893974e-19,-0.198511962336195,1,-0.16581409216705,0.0168025205223347,1,0.655089698235737,2.13572717404084,-1.72635671500076,-0.0890117975074001,1,1,0,0,0,1,1,0,0,0,0
"1234","0",0,-3.660141,0.3155157,-0.0001514989,0.215815,0.6854822,0.6666667,0.6755403,0.2753618,0.2966655,4.684608,-0.5152513,0.3376614,-0.0890118,3,1,0,0,1,1,0,0,0,1,0
"1235","0",0,-0.335433235629351,0.349543417225627,-0.000151498884607502,0.873038081054682,-0.198511962336195,0.25,1.44608821033206,2.86095507932525,1,4.09255800401381,1.31473884744123,-0.76526655382585,-0.0890117975074001,4,1,0,1,0,1,0,0,0,1,1
"1236","0",0,-2.791958,0.4684843,-0.0393265,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,-0.3240455,0.9564744,1.14467,-0.0890118,1,1,0,0,1,1,0,1,0,0,0
"1237","0",1,-3.717651,-0.004781925,0.6474917,-1.367178,-0.198512,0.3333333,0.7219631,-0.1693602,0.03966905,-0.341949,0.111661,-0.2930855,0.2014672,3,1,0,0,1,1,0,0,1,0,0
"1238","0",0,-1.358266,-0.2248695,-0.0001514989,2.181906e-19,-0.198512,0.5,0.2737956,0.7924805,1,0.4032062,-0.4604415,0.7669051,0.2014672,2,1,0,0,0,1,0,0,1,0,1
"1241","0",0,-3.409593,0.6848257,-0.0001514989,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,1.79906,-0.5323673,-0.3343408,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"1242","0",1,-3.426301,1.479638,0.4040709,-1.371717,-0.198512,0.5,0.2301863,-0.1693602,0.07562662,-0.3314538,-0.1853318,-0.005200893,0.2014672,0.5,1,0,0,1,1,1,0,0,0,0
"1243","0",1,-3.251422,-0.1986463,-0.3265261,-0.9633851,1.569476,0.4285714,4.710278,-0.08662121,0.01750516,0.126011,0.4634647,-0.1827408,-0.0890118,1.75,1,0,0,1,1,0,0,0,1,0
"1244","0",1,-3.495755,2.28725,0.08698777,2.181906e-19,0.6854822,1,0.3958313,-0.2417568,0,-0.1159947,0.4569372,0.4249651,-0.0890118,2,1,0,1,0,1,0,0,0,0,0
"1245","0",0,-0.3307385,-0.08407588,-0.1257124,0.2619114,0.6854822,1,0.1858737,0.6373449,1,-0.3456531,-0.4844045,-0.2753763,-0.0890118,2,1,0,0,0,0,0,0,1,0,1
"1246","0",0,1.547711,-0.1855347,-0.2094197,0.2182595,-0.198512,0.25,0.4203322,1.05104,1,1.391602,-0.6624707,-0.2703015,0.4919462,4,1,0,0,0,1,0,0,1,0,0
"1247","0",1,0.167939987910571,-0.131839559283553,-0.723382319096013,-2.18259520263671,-0.198511962336195,0.5,0.713405345559737,0.0168025205223347,0.142857142857143,-0.281447553895251,0.357712665065793,-0.749828333679409,0.201467224166062,2,1,0,0,1,1,0,0,0,1,1
"1248","0",1,-3.447358,0.8818119,-0.2296768,2.181906e-19,-0.198512,1,0.1837049,-0.2417568,0,1.271216,6.446758,1.369545,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"1249","0",0,-3.412148,0.4984537,-0.135255,2.181906e-19,-0.198512,1,-0.2018035,-0.04669965,1,5.685968,0.1184706,0.2550563,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"1250","0",1,-4.089019,1.428128,-0.5578093,2.181906e-19,-0.198512,1,-0.09313195,-0.2417568,0,0.3964153,0.5243991,1.009618,-0.0890118,1,1,0,0,1,0,1,0,0,0,0
"1252","0",1,-0.441755381322874,-0.219250216496634,0.375275610912633,-0.0323024089990234,-0.198511962336195,0.5,0.284639333094974,0.275361844049873,0.490918016691213,3.24492079427364,-0.177653540652491,-0.625981645316119,0.201467224166062,2,1,0,0,1,1,1,0,0,0,1
"1253","0",1,-4.025778,-0.1443268,1.027941,-2.406442,-0.198512,0.5,0.9057786,0.1202262,0.168415,-0.1110558,-0.3391774,-0.2579538,0.2014672,2,1,0,0,1,1,0,0,0,1,0
"1254","0",1,-0.1226509,-0.1902174,0.1230656,2.181906e-19,-0.198512,1,-0.1850397,-0.2417568,0,0.05316233,-0.1731506,-0.4085115,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1255","0",1,-0.5596763065466,0.0289336138047919,-0.623184715879225,2.18190576893974e-19,-0.198511962336195,1,-0.0159364853492238,-0.241756803005203,0,-0.0449981355919101,0.293274763006609,-1.38227811283655,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,1
"1256","0",1,-2.84857117419425,-0.0750226320950506,0.495814080947867,2.18190576893974e-19,-0.198511962336195,1,0.328014158689495,-0.241756803005203,0,-0.345653140066393,0.854830839267478,-1.26651689705781,-0.0890117975074001,1,1,0,0,1,1,0,0,0,0,0
"1257","0",0,0.03137817,-0.2267426,0.1505216,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,0.3068979,-0.2308995,-0.3533594,-0.0890118,1,1,0,0,1,1,0,0,1,0,1
"1258","0",0,-0.5032703,-0.2226842,-0.08712335,2.181906e-19,-0.198512,0.5,0.2737956,0.7924805,1,4.650653,-0.3915024,0.2037521,-0.0890118,2,1,0,0,1,1,0,0,1,0,1
"1260","0",0,-4.00610175516673,0.387317308378423,0.103980346062498,2.18190576893974e-19,-0.198511962336195,0.333333333333333,0.566868772605273,1.30959913816002,1,-0.338244803200492,0.0185158020403293,-1.2377268085645,0.491946245839524,3,1,0,0,1,1,1,0,0,0,0
"1261","0",1,0.5427601,-0.1078016,0.9624821,2.181906e-19,-0.198512,1,0.5668688,-0.2417568,0,-0.2555184,-0.4714316,1.298616,-0.0890118,1,1,0,0,1,0,0,0,1,0,0
"1262","0",1,0.6780792,-0.03006858,0.2212542,2.181906e-19,-0.198512,1,-0.09870034,-0.2417568,0,-0.3456531,0.01842435,1.932445,-0.0890118,1,1,0,0,1,0,0,0,1,0,0
"1263","0",0,1.15273160230825,-0.197085371274745,0.454378981873255,-2.00798758642577,-0.198511962336195,0.5,0.772019974741523,1.67158219109858,1,2.46025444789362,0.558414917071854,-0.772539141592745,0.201467224166062,2,1,0,0,1,1,0,0,0,1,0
"1264","0",0,0.6492203,-0.1608724,0.1505216,-0.1072091,-0.198512,0.5,-0.0552669,0.2118597,1,1.528039,-0.3454722,0.2132333,0.2014672,2,1,0,1,0,1,0,0,1,0,0
"1265","0",0,-0.6336876,-0.1536922,0.2091167,2.181906e-19,-0.198512,0.5,0.2737956,0.7924805,1,1.966983,0.06507189,1.03653,0.2014672,2,1,0,0,1,1,1,0,0,0,1
"1266","0",0,0.210261725124941,-0.209572608019471,1.19686247438196,2.18190576893974e-19,-0.198511962336195,1,0.566868772605273,1.30959913816002,1,0.490254202969439,-0.546068639200108,-0.778904633748442,-0.0890117975074001,1,1,0,0,1,0,0,0,0,1,1
"1268","0",1,-3.974067,-0.08064189,1.164803,2.181906e-19,-0.198512,1,0.7207908,-0.2417568,0,-0.3394795,0.6460379,1.453609,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1269","0",0,1.612747,0.6436178,-0.135255,2.181906e-19,-0.198512,1,-0.2018035,-0.04669965,1,2.011433,-0.3028129,0.8059402,-0.0890118,1,1,0,0,1,0,0,0,1,0,0
"1270","0",1,1.731083,0.08793581,0.1036455,2.181906e-19,-0.198512,1,-0.09313195,-0.2417568,0,4.042552,3.347589,1.530088,-0.0890118,1,1,0,0,1,1,0,0,0,0,0
"1271","0",1,-0.77984599655741,0.0667075049575875,-0.000151498884607502,-2.67027427471385,-0.198511962336195,0.25,1.41174003763153,-0.169360192417493,0.0237981913374584,-0.272187132812875,-0.485607999449244,-0.7806896421277,0.491946245839524,4,1,0,0,1,0,0,0,0,1,1
"1272","0",1,-2.112463,3.082063,-0.7037948,2.181906e-19,-0.198512,1,0.5668688,-0.2417568,0,-0.2234156,0.6129578,-0.1931648,-0.0890118,1,1,0,0,1,1,0,0,0,1,1
"1274","0",1,1.143756,-0.1786667,0.445506,-1.346783,0.6854822,0.4,1.583071,0.2753618,0.1546216,1.426174,0.4874748,1.427367,0.4919462,5,1,0,0,1,0,0,0,0,1,0
"1275","0",0,-0.592401434506815,-0.234859262427541,0.150521588659435,2.18190576893974e-19,-0.198511962336195,1,-0.16581409216705,0.0168025205223347,1,2.67633093981573,-0.605749493658412,-1.10519302390329,-0.0890117975074001,1,1,0,0,1,1,0,1,0,0,1
"1276","0",1,-0.2698449,-0.1034311,0.1880224,0.6107774,-0.198512,0.5,0.2734439,-0.2417568,0,0.5501383,0.1102916,1.786766,0.2014672,2,1,0,0,1,1,0,1,0,0,1
"1277","0",0,1.051242,-0.1324639,-0.2608159,2.181906e-19,1.569476,0.375,0.5720269,1.3187,1,1.796591,-0.4301076,-0.03926253,-0.0890118,8,1,0,0,1,0,1,0,0,0,0
"1278","0",0,-3.590479,-0.010089,1.673994,2.181906e-19,-0.198512,1,1.153015,2.343836,1,-0.2740392,0.507547,1.153651,-0.0890118,1,1,0,0,0,1,0,1,0,0,0
"1279","0",0,1.65016735537437,-0.208011703426381,0.209116678259896,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,2.67386149419377,-0.557468948066472,-0.697397218643779,-0.0890117975074001,1,1,0,1,0,1,0,0,0,0,0
"1281","0",0,0.347306828502632,-0.011649905615567,0.0991253243527452,2.18190576893974e-19,-0.198511962336195,1,-0.201803474484667,-0.0466996493360286,1,1.75214091579458,1.78539030936477,-0.763560429488882,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,1
"1282","0",1,-3.10547033271737,0.76661712449947,0.29617223995201,0.549664775832028,-0.198511962336195,0.5,0.715749930727008,-0.241756803005203,0,-0.332071189145575,-0.252364016788799,-0.550120109247302,-0.0890117975074001,2,1,0,1,0,1,1,0,0,0,0
"1283","0",1,-1.577676,6.344978,-1.202355,-0.147718,-0.198512,0.5,0.1475397,0.1202262,0.4460872,0.9755003,3.668819,1.521584,0.2014672,2,1,0,0,0,1,0,0,0,0,1
"1285","0",1,0.782399141593921,0.102608310598674,0.225523303348026,2.18190576893974e-19,-0.198511962336195,1,-0.11329538442017,-0.241756803005203,0,-0.345653140066393,-0.120468482254674,-1.46000974290257,-0.0890117975074001,1,1,0,0,1,1,0,0,1,0,0
"1287","0",1,-3.11831183862581,0.212183813033643,0.456722785457274,2.18190576893974e-19,-0.198511962336195,1,0.579822605654447,-0.241756803005203,0,-0.00486964423494619,-0.121646426810824,-1.35997122240481,-0.0890117975074001,1,1,0,1,0,0,0,0,0,1,0
"1289","0",0,-3.783447,0.8687003,0.2605129,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,1.308258,-0.4685028,0.6912684,-0.0890118,1,1,0,0,1,1,0,1,0,0,0
"1290","0",0,0.2587281,-0.1936514,0.3597898,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,3.476431,-0.2438789,-0.01956418,-0.0890118,1,1,0,1,0,0,1,0,0,0,1
"1293","0",1,-0.4303637,-0.1465121,-0.7936964,2.181906e-19,0.6854822,1,2.325308,-0.2417568,0,0.8335071,1.109746,0.9309499,-0.0890118,2,1,0,1,0,1,0,0,0,1,1
"1294","0",1,1.755247,0.7372721,-0.3315486,2.181906e-19,-0.198512,1,-0.1223807,-0.2417568,0,-0.3456531,-0.3703667,0.5610322,-0.0890118,1,1,0,0,1,0,1,0,0,0,0
"1295","0",0,-0.786612,-0.2130066,-1.799858,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,-0.3320712,-0.5689787,0.5450708,-0.0890118,1,1,0,0,1,1,1,0,0,0,1
"1296","0",0,-0.9056375,-0.1905296,0.1254094,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,0.1957728,-0.5689787,0.5450403,-0.0890118,1,1,0,0,1,1,1,0,0,0,1
"1297","0",1,-0.486700652002409,0.278053986862072,0.249547290084215,2.18190576893974e-19,-0.198511962336195,1,-0.0964729858449975,-0.241756803005203,0,0.356286777977729,-0.275016220694337,-1.09291867046653,-0.0890117975074001,1,1,0,1,0,1,0,1,0,0,1
"1298","0",1,-0.364154,0.1525573,0.2517237,2.181906e-19,-0.198512,1,-0.09494901,-0.2417568,0,-0.04129397,0.4829541,-0.0442185,-0.0890118,1,1,0,0,1,1,1,0,0,0,1
"1299","0",0,0.388178718275727,3.21692515473329,-0.418687853173615,-0.23868861136035,0.68548216510379,1,0.193669428604842,0.275361844049873,0.579172941040195,-0.269717687190908,9.76755047410736,-1.69433911391279,0.201467224166062,2,1,0,1,0,1,1,0,0,0,1
"1300","0",1,1.19415581491611,0.117905175610963,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.180526364091678,-0.241756803005203,0,-0.0375897987260091,-0.0403062870960899,-0.80467747849926,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,0
"1301","0",0,0.1089795,-0.2042655,0.5857994,2.181906e-19,-0.198512,1,0.2737956,0.7924805,1,4.454332,-0.4844045,-0.2752635,-0.0890118,1,1,0,0,1,0,0,0,1,0,1
"1302","0",0,-0.4712356,-0.2320496,-0.2608159,0.6953574,-0.198512,0.2,0.8239525,1.763216,1,3.715968,-0.1771572,0.5329045,-0.0890118,1.25,1,0,0,1,1,1,0,0,0,1
"1303","0",0,1.42005585433768,-0.198334094949218,-0.209419676029111,2.18190576893974e-19,-0.198511962336195,1,-0.16581409216705,0.0168025205223347,1,-0.0196863179667482,-0.583111857987925,-1.10620744221084,-0.0890117975074001,1,1,0,0,1,1,1,0,0,0,0
"1304","0",1,0.215646872763964,0.0304945183978826,1.49996650215805,-3.93565566939451,-0.198511962336195,0.333333333333333,0.980277752224408,-0.169360192417493,0.0317417131456038,-0.343183694444426,0.30205357957755,-1.1478509341189,0.201467224166062,3,1,0,0,1,1,1,0,0,0,1
"1305","0",1,-4.025433,0.9161518,0.1838371,1.100377,-0.198512,0.5,0.4905525,0.7924805,0.7300336,1.949697,0.2623868,-0.3176589,0.2014672,0.5,1,0,0,1,1,0,0,1,0,0
"1306","0",0,1.286739,-0.2248695,0.6790493,2.181906e-19,-0.198512,1,0.2737956,0.7924805,1,-0.3456531,-0.4975552,0.06030662,-0.0890118,1,1,0,1,0,1,0,1,0,0,0
"1307","0",1,-0.3381948,-0.1727353,0.3327523,2.181906e-19,-0.198512,1,-0.02062566,-0.2417568,0,-0.232676,0.5125392,1.734698,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1308","0",0,-3.22014636128681,0.821248785257645,-0.508087218449748,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,0.186512391467497,-0.0163796536314976,-1.22680877516038,-0.0890117975074001,1,1,0,1,0,1,1,0,0,0,0
"1309","0",1,-0.04884672,-0.2073873,0.440065,2.181906e-19,-0.198512,1,1.006478,-0.2417568,0,-0.2641614,0.5897819,-0.1849807,-0.0890118,1,1,0,0,1,1,0,0,0,1,1
"1310","0",0,0.2437463,-0.2233086,0.7783261,2.181906e-19,-0.198512,1,0.2737956,0.7924805,1,3.55854,0.004533764,0.2146602,-0.0890118,1,1,0,0,1,1,0,0,1,0,1
"1311","0",0,-0.135561409796396,-0.0778322603626139,-0.942611661472595,2.18190576893974e-19,-0.198511962336195,0.5,1.44608821033206,2.86095507932525,1,3.18503673794094,-0.198169141744337,-0.806549645594608,-0.0890117975074001,2,1,0,1,0,1,0,0,0,1,1
"1312","0",1,-1.083347,1.349771,0.05877842,2.181906e-19,-0.198512,0.5,0.1095574,-0.2417568,0,0.03772829,-0.4330365,0.2801484,-0.0890118,2,1,0,0,1,0,0,0,1,0,1
"1313","0",1,0.5644387,-0.2120701,2.055866,2.181906e-19,-0.198512,1,1.168372,-0.2417568,0,-0.2067468,-0.3631972,0.5775665,-0.0890118,1,1,0,0,1,1,0,1,0,0,0
"1314","0",0,-3.222977,0.3276908,-0.1189321,2.181906e-19,-0.198512,1,-0.2018035,-0.04669965,1,-0.2888559,-0.1221435,0.8521571,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1316","0",1,0.224553078474655,-0.200207180460927,0.763342518609401,-1.59259606745995,-0.198511962336195,0.5,0.304333848500054,-0.169360192417493,0.0665335994677312,-0.343801055849918,-0.34469163810588,-0.941176710101342,-0.0890117975074001,2,1,0,0,1,0,0,0,1,0,1
"1317","0",0,0.3451666,-0.2336105,0.7783261,2.181906e-19,-0.198512,1,0.2737956,0.7924805,1,4.437046,-0.1615648,-0.3257227,-0.0890118,1,1,0,0,1,1,0,0,1,0,1
"1318","0",1,-0.08688796,-0.127469,0.1344498,2.181906e-19,-0.198512,1,0.0749748,-0.2417568,0,-0.3456531,1.103386,1.149957,-0.0890118,1,1,0,0,1,0,0,1,0,0,1
"1319","0",1,-0.659301537868519,-0.0822027932232679,-0.303674063014996,2.18190576893974e-19,-0.198511962336195,1,-0.0190430606958584,-0.241756803005203,0,0.037110931338493,0.0253813839824893,-1.36240193884094,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,1
